-1.6305987,2.4128013,0.2075941,0.0135046,0.0000000
-1.8206420,3.1672455,0.1769549,-0.1071985,0.0000000
-1.7831918,2.3695856,0.1913435,1.3504686,0.0000000
-1.7207660,3.2093284,0.2077136,-0.0553801,0.0000000
1.6905118,3.1718067,0.1959141,1.2399487,0.0000000
-1.7620193,2.4248547,-0.2802122,-0.0796041,0.0000000
1.7882698,3.1325719,0.1890575,1.3184008,0.0000000
-1.8014642,3.1603006,-0.2798844,0.0035207,0.0000000
1.5806992,2.4202848,-0.2518703,-0.0968941,0.0000000
1.5364604,3.1334681,0.2114287,-0.0248389,0.0000000
1.7706529,3.1375621,0.1782297,-0.0063324,0.0000000
-1.6881583,2.3990681,-0.2785962,-0.0217698,0.0000000
1.7529352,3.1381783,-0.2474800,-0.0605597,0.0000000
1.4766789,3.1400103,-0.2345537,1.2890362,0.0000000
1.7645941,3.1934317,-0.2538143,-0.1120612,0.0000000
-1.5878362,3.1566691,-0.2343840,1.2264224,0.0000000
1.5406124,2.4079710,-0.2439903,1.3000893,0.0000000
1.4626350,3.1965596,0.2113205,-0.0608045,0.0000000
1.6825849,3.2144986,0.1812341,0.0220002,0.0000000
1.6148382,2.3531994,-0.2570126,1.2359281,0.0000000
1.6968781,3.1329891,0.2142727,1.3416032,0.0000000
-1.5655294,2.4020189,0.2135250,1.2510657,0.0000000
1.7465203,3.2140828,-0.2836058,-0.0222746,0.0000000
-1.5689543,3.1332330,0.2084362,0.0192932,0.0000000
-1.6624204,3.1547295,0.1785141,1.2585516,0.0000000
-1.5323312,3.1419811,0.2069341,0.0304353,0.0000000
-1.4720328,3.1497659,-0.2416081,-0.0403490,0.0000000
1.5278418,2.4060320,-0.2499128,-0.1039358,0.0000000
1.6967757,2.3799737,0.1932911,-0.0520429,0.0000000
1.5195559,2.3963557,-0.2672800,1.3374664,0.0000000
1.7076206,3.1695957,0.1857374,1.3386822,0.0000000
1.5294785,2.3830459,0.2149781,0.0220364,0.0000000
1.4834759,3.1983358,-0.2390473,1.3545109,0.0000000
-1.5282364,3.1739750,-0.2484285,1.3126402,0.0000000
1.7533760,2.4067626,-0.2597676,1.2335875,0.0000000
1.7261306,3.1885012,-0.2587510,1.2288364,0.0000000
1.7364520,2.4198803,0.2120703,-0.0619630,0.0000000
1.7109935,3.2066170,-0.2777829,-0.0549280,0.0000000
1.5722853,2.3897845,0.1785894,1.3043232,0.0000000
1.4562651,2.3580217,0.2160483,1.3012256,0.0000000
1.6564619,2.3631073,-0.2462817,0.0055042,0.0000000
-1.4923533,3.2143409,0.1716050,-0.1023062,0.0000000
1.7112386,3.1888998,-0.2765556,-0.0385829,0.0000000
-1.6177201,3.1640129,-0.2749419,1.3110192,0.0000000
-1.7199491,3.1779365,-0.2676865,-0.0516639,0.0000000
-1.5766735,3.1357858,0.1786908,1.3292446,0.0000000
1.6805198,3.2060885,0.1947962,0.0024556,0.0000000
-1.7802859,3.1611053,-0.2640479,1.2837585,0.0000000
1.4586267,2.3575458,0.1782459,1.3623688,0.0000000
1.6556959,2.3400591,0.1754740,1.3123041,0.0000000
