-0.5488261,2.6543686,-0.1060086,0.8446942,0.0000000
-0.5226656,2.9066144,-0.1069159,0.4147451,0.0000000
0.5384807,2.9079213,-0.1030119,0.4192231,0.0000000
0.5411755,2.9071503,0.0425710,0.8493968,0.0000000
-0.5310643,2.9028789,-0.1039614,0.8475663,0.0000000
-0.5198603,2.9079428,-0.1063348,0.4049928,0.0000000
-0.5261003,2.9059157,-0.1051775,0.8510040,0.0000000
-0.5333845,2.6517041,-0.1049839,0.8369523,0.0000000
-0.5391948,2.9044165,-0.1027586,0.4110279,0.0000000
-0.5425345,2.9054890,-0.1028981,0.4191055,0.0000000
0.5198139,2.6539917,0.0422469,0.4117763,0.0000000
-0.5299860,2.9048613,0.0434313,0.8412359,0.0000000
-0.5206129,2.6552527,0.0413385,0.8462832,0.0000000
0.5364604,2.9083020,-0.1064321,0.8424962,0.0000000
-0.5223021,2.6550176,0.0421332,0.4178792,0.0000000
-0.5280833,2.6531343,0.0437701,0.4194908,0.0000000
0.5280834,2.9052167,0.0409064,0.4082630,0.0000000
-0.5338255,2.6496202,-0.1059266,0.8390087,0.0000000
0.5344152,2.9071879,-0.1047852,0.4127566,0.0000000
0.5327105,2.6534279,-0.1064640,0.4075042,0.0000000
0.5355242,2.9083647,-0.1065271,0.4054540,0.0000000
-0.5248823,2.9094196,-0.1065068,0.8405635,0.0000000
-0.5298843,2.9046491,0.0441964,0.8443633,0.0000000
-0.5161039,2.6543324,-0.1033481,0.8475373,0.0000000
0.5363744,2.9076586,-0.1044364,0.8424480,0.0000000
-0.5238057,2.6472427,0.0403269,0.8486822,0.0000000
0.5077083,2.9042287,-0.1023707,0.8409089,0.0000000
0.5095722,2.6476483,0.0422683,0.4119772,0.0000000
0.5086283,2.9091571,-0.1063343,0.4168530,0.0000000
0.5140451,2.9081018,0.0402630,0.8425034,0.0000000
-0.5441541,2.9093719,-0.1041056,0.4161570,0.0000000
0.5389219,2.9071349,0.0446400,0.8430681,0.0000000
0.5241369,2.9052542,0.0415251,0.8514218,0.0000000
0.5422629,2.6522378,-0.1055040,0.8469339,0.0000000
0.5409600,2.6521752,-0.1044912,0.4126521,0.0000000
0.5301932,2.6484235,-0.1064439,0.4153149,0.0000000
-0.5204979,2.9104247,0.0420303,0.4106619,0.0000000
0.5103821,2.6538691,0.0407350,0.8439358,0.0000000
-0.5143136,2.9076447,-0.1069625,0.4069344,0.0000000
-0.5161912,2.9105055,0.0441842,0.4104878,0.0000000
0.5271511,2.6522320,-0.1058558,0.8369927,0.0000000
-0.5442474,2.6532320,0.0398667,0.8370181,0.0000000
-0.5338634,2.9103362,0.0438829,0.4080117,0.0000000
-0.5246235,2.9059745,0.0403993,0.4120896,0.0000000
-0.5164893,2.9095981,-0.1062736,0.8395631,0.0000000
0.5275773,2.6506826,0.0436067,0.4184076,0.0000000
0.5199460,2.9038092,-0.1036746,0.8480004,0.0000000
0.5327183,2.9049855,-0.1037181,0.4149635,0.0000000
0.5192816,2.6501572,0.0420053,0.8503778,0.0000000
-0.5135993,2.9075007,0.0427476,0.8416836,0.0000000
