0.7048243,2.6271942,-0.1233277,0.3570977,0.0000000
0.6353186,2.6201877,-0.1243489,0.8818941,0.0000000
-0.7012538,2.6260063,0.0584081,0.9074226,0.0000000
-0.6725119,2.9471009,0.0644948,0.3736498,0.0000000
-0.7213695,2.9315856,-0.1269894,0.8891024,0.0000000
-0.6483717,2.9299039,-0.1201117,0.3455524,0.0000000
0.6296890,2.9347462,0.0581448,0.9225005,0.0000000
0.6637401,2.6136006,0.0576902,0.9214150,0.0000000
0.7077173,2.9440809,0.0559768,0.3435630,0.0000000
-0.6925984,2.9538231,-0.1197765,0.3546410,0.0000000
-0.7061447,2.6179101,-0.1254993,0.3559183,0.0000000
0.7128635,2.6150854,0.0579450,0.8845938,0.0000000
0.6641560,2.9547272,0.0594344,0.8944583,0.0000000
0.6221859,2.9307934,-0.1226966,0.3474823,0.0000000
0.6608476,2.6181375,-0.1208012,0.3343131,0.0000000
0.6731407,2.9518602,-0.1255930,0.9193408,0.0000000
0.7177247,2.9419138,0.0654554,0.9204605,0.0000000
-0.6336174,2.9299143,0.0631012,0.9091626,0.0000000
-0.7216113,2.6076874,-0.1278342,0.3728246,0.0000000
-0.6984032,2.9353344,-0.1288097,0.3327172,0.0000000
-0.6596316,2.6122008,-0.1185183,0.8820329,0.0000000
0.6342760,2.9310399,-0.1249332,0.3410902,0.0000000
-0.6690500,2.9540308,-0.1186276,0.3608821,0.0000000
-0.6312043,2.9527772,-0.1287340,0.8928258,0.0000000
0.6435524,2.6204238,-0.1246673,0.3575694,0.0000000
-0.6939844,2.9399166,0.0686930,0.9177239,0.0000000
-0.6822469,2.9499005,0.0627043,0.3403576,0.0000000
0.6441173,2.6038620,-0.1296432,0.8848508,0.0000000
-0.6891462,2.6100485,0.0586113,0.3743313,0.0000000
-0.6794079,2.6278699,0.0573249,0.9001877,0.0000000
-0.6282823,2.6071621,-0.1255815,0.3662708,0.0000000
0.7109398,2.9403817,0.0549594,0.9094454,0.0000000
0.7132565,2.6288664,0.0555774,0.3666751,0.0000000
-0.6844969,2.9313422,0.0617866,0.3496972,0.0000000
-0.6807055,2.9374712,-0.1282444,0.3567942,0.0000000
0.6945984,2.9357897,-0.1269378,0.9140043,0.0000000
-0.7028622,2.6240134,0.0648610,0.8969158,0.0000000
-0.6603427,2.9401185,0.0598586,0.3506775,0.0000000
0.7240646,2.9339187,-0.1228853,0.8842677,0.0000000
0.7070504,2.6290400,0.0553512,0.9057785,0.0000000
-0.6373521,2.9308199,0.0654986,0.3390629,0.0000000
0.6756122,2.6187458,0.0659537,0.3607318,0.0000000
0.6947289,2.9300090,0.0557287,0.3463210,0.0000000
0.7007192,2.6131940,0.0696399,0.3352333,0.0000000
-0.6768815,2.6191583,-0.1259626,0.3712478,0.0000000
0.6941876,2.9384787,0.0673022,0.8981010,0.0000000
0.6188314,2.9298069,-0.1184461,0.3406686,0.0000000
0.6351893,2.9303855,0.0620529,0.9087534,0.0000000
-0.7118122,2.9550519,-0.1275311,0.8990532,0.0000000
-0.7297744,2.6044110,-0.1314436,0.3643868,0.0000000
