0.5760152,2.8989947,0.0477928,0.8665930,0.0000000
-0.5851533,2.6633604,0.0384712,0.4011726,0.0000000
0.5882691,2.6606545,0.0384967,0.8502820,0.0000000
-0.5984673,2.6394249,-0.1137881,0.4316995,0.0000000
0.5000739,2.8967507,0.0386054,0.3820672,0.0000000
-0.4961148,2.9147608,-0.1089232,0.8396460,0.0000000
-0.5458679,2.6643643,0.0449814,0.3797384,0.0000000
-0.5437114,2.9268958,0.0534197,0.8626373,0.0000000
-0.4826758,2.9147818,0.0535147,0.8679857,0.0000000
0.5039176,2.9000150,0.0433500,0.4276157,0.0000000
0.5313032,2.6320500,0.0392597,0.8667512,0.0000000
0.5420629,2.8981699,0.0543974,0.3991891,0.0000000
0.5479229,2.6348768,0.0403190,0.8274904,0.0000000
0.5985787,2.9077569,0.0479655,0.3761751,0.0000000
-0.5472837,2.9051189,0.0478504,0.8812246,0.0000000
-0.6160876,2.8949905,0.0472587,0.4131177,0.0000000
0.5288773,2.8963747,-0.1006049,0.3986263,0.0000000
-0.5729159,2.6450958,0.0452824,0.3786220,0.0000000
-0.5199808,2.9205547,-0.1098082,0.8546727,0.0000000
-0.4893106,2.9101890,0.0434009,0.4330734,0.0000000
-0.5564468,2.6372535,0.0435493,0.8535344,0.0000000
-0.6103702,2.8990285,0.0436838,0.8629562,0.0000000
0.6139620,2.9117866,0.0409033,0.4149051,0.0000000
-0.5272694,2.6327340,-0.0984353,0.3991967,0.0000000
-0.5413134,2.6313871,-0.1119941,0.8737757,0.0000000
-0.5112700,2.9261931,0.0495750,0.4340357,0.0000000
0.5297805,2.6319312,-0.1100372,0.8262278,0.0000000
-0.5043240,2.6341909,-0.1067050,0.4200629,0.0000000
-0.5542980,2.9267339,0.0395707,0.3997888,0.0000000
-0.5546719,2.6515288,0.0541901,0.4233151,0.0000000
-0.5278401,2.6456836,0.0455132,0.3814914,0.0000000
-0.5579264,2.6418510,0.0471071,0.8340905,0.0000000
-0.5360741,2.6372005,0.0539530,0.8618721,0.0000000
0.5080719,2.6498087,0.0484593,0.8571507,0.0000000
0.6080399,2.6387772,-0.1034268,0.4004186,0.0000000
0.5258907,2.9049507,0.0534448,0.8752957,0.0000000
0.5936070,2.6466595,0.0458085,0.8329785,0.0000000
-0.5029102,2.8961573,-0.1030172,0.3820065,0.0000000
-0.5575356,2.9056776,-0.1128474,0.8256449,0.0000000
0.6160558,2.9145719,-0.1032283,0.8664806,0.0000000
-0.5164239,2.6447929,-0.1054560,0.8804448,0.0000000
0.5123299,2.9248521,-0.1141943,0.4260861,0.0000000
-0.4889017,2.9182589,0.0405852,0.8386279,0.0000000
0.6114031,2.9080907,-0.1114161,0.8462121,0.0000000
0.5963174,2.9171655,0.0366310,0.4132551,0.0000000
0.5976184,2.6561315,0.0386533,0.8578438,0.0000000
-0.5759214,2.6589823,-0.1031799,0.8716110,0.0000000
0.5244898,2.8991634,0.0480194,0.8623659,0.0000000
0.6160097,2.6623753,0.0499110,0.4174014,0.0000000
-0.5046611,2.9238462,-0.1045373,0.8431794,0.0000000
